id,label,name,name_en,kind,kind_zh,description,source,source_url,count,weight,trapped_people,rescue_minutes,color,size
work_order:JS202412020115,work_order:JS202412020115,工单 JS202412020115,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,15.0,#64748b,5
work_order:JS202412030061,work_order:JS202412030061,工单 JS202412030061,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,22.0,#64748b,5
work_order:JS202412030068,work_order:JS202412030068,工单 JS202412030068,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,6.0,#64748b,5
work_order:JS202412040099,work_order:JS202412040099,工单 JS202412040099,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,2.0,#64748b,5
work_order:JS202412070036,work_order:JS202412070036,工单 JS202412070036,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,16.0,#64748b,5
work_order:JS202412070041,work_order:JS202412070041,工单 JS202412070041,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,6.0,#64748b,5
work_order:JS202412080002,work_order:JS202412080002,工单 JS202412080002,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,26.0,#64748b,5
work_order:JS202412080034,work_order:JS202412080034,工单 JS202412080034,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:JS202412080058,work_order:JS202412080058,工单 JS202412080058,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202412080168,work_order:JS202412080168,工单 JS202412080168,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,26.0,#64748b,5
work_order:JS202412080171,work_order:JS202412080171,工单 JS202412080171,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,11.0,#64748b,5
work_order:JS202412090010,work_order:JS202412090010,工单 JS202412090010,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,23.0,#64748b,5
work_order:JS202412090078,work_order:JS202412090078,工单 JS202412090078,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202412100013,work_order:JS202412100013,工单 JS202412100013,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:JS202412110067,work_order:JS202412110067,工单 JS202412110067,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,10.0,#64748b,5
work_order:JS202412110108,work_order:JS202412110108,工单 JS202412110108,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,5.0,#64748b,5
work_order:JS202412120015,work_order:JS202412120015,工单 JS202412120015,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,24.0,#64748b,5
work_order:JS202412120118,work_order:JS202412120118,工单 JS202412120118,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:JS202412120144,work_order:JS202412120144,工单 JS202412120144,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,27.0,#64748b,5
work_order:JS202412130045,work_order:JS202412130045,工单 JS202412130045,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,20.0,#64748b,5
work_order:JS202412140036,work_order:JS202412140036,工单 JS202412140036,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,1.0,#64748b,5
work_order:JS202412140146,work_order:JS202412140146,工单 JS202412140146,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,21.0,#64748b,5
work_order:JS202412150013,work_order:JS202412150013,工单 JS202412150013,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,22.0,#64748b,5
work_order:JS202412150172,work_order:JS202412150172,工单 JS202412150172,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,17.0,#64748b,5
work_order:JS202412150183,work_order:JS202412150183,工单 JS202412150183,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,30.0,#64748b,5
work_order:JS202412160126,work_order:JS202412160126,工单 JS202412160126,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:JS202412170075,work_order:JS202412170075,工单 JS202412170075,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,12.0,#64748b,5
work_order:JS202412170123,work_order:JS202412170123,工单 JS202412170123,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,4.0,#64748b,5
work_order:JS202412180031,work_order:JS202412180031,工单 JS202412180031,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JS202412180053,work_order:JS202412180053,工单 JS202412180053,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,23.0,#64748b,5
work_order:JS202412180139,work_order:JS202412180139,工单 JS202412180139,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,27.0,#64748b,5
work_order:JS202412190019,work_order:JS202412190019,工单 JS202412190019,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,16.0,#64748b,5
work_order:JS202412190063,work_order:JS202412190063,工单 JS202412190063,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,19.0,#64748b,5
work_order:JS202412200038,work_order:JS202412200038,工单 JS202412200038,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,11.0,#64748b,5
work_order:JS202412200057,work_order:JS202412200057,工单 JS202412200057,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,9.0,#64748b,5
work_order:JS202412200073,work_order:JS202412200073,工单 JS202412200073,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,3.0,#64748b,5
work_order:JS202412210035,work_order:JS202412210035,工单 JS202412210035,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,8.0,#64748b,5
work_order:JS202412210132,work_order:JS202412210132,工单 JS202412210132,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,10.0,#64748b,5
work_order:JS202412210147,work_order:JS202412210147,工单 JS202412210147,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,10.0,#64748b,5
work_order:JS202412240012,work_order:JS202412240012,工单 JS202412240012,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,6.0,#64748b,5
work_order:JS202412240098,work_order:JS202412240098,工单 JS202412240098,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,9.0,#64748b,5
work_order:JS202412240100,work_order:JS202412240100,工单 JS202412240100,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,4,5.0,#64748b,5
work_order:JS202412250085,work_order:JS202412250085,工单 JS202412250085,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:JS202412260057,work_order:JS202412260057,工单 JS202412260057,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,18.0,#64748b,5
work_order:JS202412300055,work_order:JS202412300055,工单 JS202412300055,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,20.0,#64748b,5
work_order:JY20250113018740,work_order:JY20250113018740,工单 JY20250113018740,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,10.0,#64748b,5
work_order:JY20250323019631,work_order:JY20250323019631,工单 JY20250323019631,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,11,5.0,#64748b,5
work_order:JY20250502020129,work_order:JY20250502020129,工单 JY20250502020129,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,8.0,#64748b,5
work_order:JY20250525020469,work_order:JY20250525020469,工单 JY20250525020469,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,5.0,#64748b,5
work_order:JY20250803021537,work_order:JY20250803021537,工单 JY20250803021537,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,8,14.0,#64748b,5
work_order:JY20250813021708,work_order:JY20250813021708,工单 JY20250813021708,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,6,7.0,#64748b,5
work_order:JY20250819013138,work_order:JY20250819013138,工单 JY20250819013138,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,-1.0,#64748b,5
work_order:JY20251102013705,work_order:JY20251102013705,工单 JY20251102013705,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,5.0,#64748b,5
work_order:JY20251117013810,work_order:JY20251117013810,工单 JY20251117013810,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,1.0,#64748b,5
work_order:JY20251126013894,work_order:JY20251126013894,工单 JY20251126013894,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,-5.0,#64748b,5
work_order:JY20251225014092,work_order:JY20251225014092,工单 JY20251225014092,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JY20260110014211,work_order:JY20260110014211,工单 JY20260110014211,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JY20260126014356,work_order:JY20260126014356,工单 JY20260126014356,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,-1.0,#64748b,5
work_order:JY20260225014537,work_order:JY20260225014537,工单 JY20260225014537,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,-1.0,#64748b,5
work_order:JY20260303014561,work_order:JY20260303014561,工单 JY20260303014561,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,5.0,#64748b,5
work_order:JY20260307014576,work_order:JY20260307014576,工单 JY20260307014576,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:JY20260330014706,work_order:JY20260330014706,工单 JY20260330014706,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,-4.0,#64748b,5
work_order:XZJY20250102033257,work_order:XZJY20250102033257,工单 XZJY20250102033257,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,,#64748b,5
work_order:XZJY20250123033656,work_order:XZJY20250123033656,工单 XZJY20250123033656,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:XZJY20250124033667,work_order:XZJY20250124033667,工单 XZJY20250124033667,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,8.0,#64748b,5
work_order:XZJY20250202033841,work_order:XZJY20250202033841,工单 XZJY20250202033841,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,10.0,#64748b,5
work_order:XZJY20250203033851,work_order:XZJY20250203033851,工单 XZJY20250203033851,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,22.0,#64748b,5
work_order:XZJY20250221034220,work_order:XZJY20250221034220,工单 XZJY20250221034220,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,13.0,#64748b,5
work_order:XZJY20250305034409,work_order:XZJY20250305034409,工单 XZJY20250305034409,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:XZJY20250306034422,work_order:XZJY20250306034422,工单 XZJY20250306034422,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,14.0,#64748b,5
work_order:XZJY20250310034475,work_order:XZJY20250310034475,工单 XZJY20250310034475,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,6.0,#64748b,5
work_order:XZJY20250327034799,work_order:XZJY20250327034799,工单 XZJY20250327034799,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,1.0,#64748b,5
work_order:XZJY20250327034807,work_order:XZJY20250327034807,工单 XZJY20250327034807,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,4,1.0,#64748b,5
work_order:XZJY20250329034841,work_order:XZJY20250329034841,工单 XZJY20250329034841,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,17.0,#64748b,5
work_order:XZJY20250330034855,work_order:XZJY20250330034855,工单 XZJY20250330034855,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:XZJY20250330034863,work_order:XZJY20250330034863,工单 XZJY20250330034863,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,12.0,#64748b,5
work_order:XZJY20250405034942,work_order:XZJY20250405034942,工单 XZJY20250405034942,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,5.0,#64748b,5
work_order:XZJY20250423035263,work_order:XZJY20250423035263,工单 XZJY20250423035263,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,5,2.0,#64748b,5
work_order:XZJY20250427035348,work_order:XZJY20250427035348,工单 XZJY20250427035348,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,8.0,#64748b,5
work_order:XZJY20250429035376,work_order:XZJY20250429035376,工单 XZJY20250429035376,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,4,13.0,#64748b,5
work_order:XZJY20250430035395,work_order:XZJY20250430035395,工单 XZJY20250430035395,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,,#64748b,5
work_order:XZJY20250503035455,work_order:XZJY20250503035455,工单 XZJY20250503035455,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,11.0,#64748b,5
work_order:XZJY20250506035500,work_order:XZJY20250506035500,工单 XZJY20250506035500,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,,#64748b,5
work_order:XZJY20250507035506,work_order:XZJY20250507035506,工单 XZJY20250507035506,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,1.0,#64748b,5
work_order:XZJY20250507035507,work_order:XZJY20250507035507,工单 XZJY20250507035507,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,,#64748b,5
work_order:XZJY20250510035569,work_order:XZJY20250510035569,工单 XZJY20250510035569,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,10,14.0,#64748b,5
work_order:XZJY20250510035570,work_order:XZJY20250510035570,工单 XZJY20250510035570,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,,#64748b,5
work_order:XZJY20250513035627,work_order:XZJY20250513035627,工单 XZJY20250513035627,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,14.0,#64748b,5
work_order:XZJY20250514035641,work_order:XZJY20250514035641,工单 XZJY20250514035641,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,22.0,#64748b,5
work_order:XZJY20250524035865,work_order:XZJY20250524035865,工单 XZJY20250524035865,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,3,,#64748b,5
work_order:XZJY20250525035875,work_order:XZJY20250525035875,工单 XZJY20250525035875,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,18.0,#64748b,5
work_order:XZJY20250525035884,work_order:XZJY20250525035884,工单 XZJY20250525035884,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,2,9.0,#64748b,5
work_order:XZJY20250527035929,work_order:XZJY20250527035929,工单 XZJY20250527035929,,work_order,救援工单,,local:2025年200台电梯困人工单数据.xlsx,,,,1,20.0,#64748b,5
